timestamp,episode,step,reward,diff_bot,gray_ratio,wall_contact,is_stuck,fps
1766931581.791548,5,2,0.5400,128.2840,0.75,False,False,0
1766931582.0657969,5,3,0.0400,111.8497,0.75,False,False,0
1766931582.33696,5,4,0.0400,106.3159,0.75,False,False,0
1766931582.618168,5,5,-0.1300,102.0108,0.70,True,False,0
1766931582.8991566,5,6,-0.1500,75.7119,0.65,True,False,0
1766931583.1721432,5,7,-0.2200,62.1084,0.40,True,False,0
1766931583.4595637,5,8,-0.2400,82.2689,0.26,True,False,0
1766931583.7410045,5,9,-0.2600,114.6862,0.24,True,False,0
1766931584.02475,5,10,-0.1600,106.0429,0.24,False,False,0
1766931584.304634,5,11,-0.1600,108.1246,0.24,False,False,0
1766931584.5774121,5,12,-0.1600,106.0038,0.25,False,False,0
1766931584.8595736,5,13,-0.1600,96.1725,0.26,False,False,0
1766931585.138394,5,14,-0.1600,109.0768,0.27,False,False,0
1766931585.4137528,5,15,-0.1800,107.2345,0.26,True,False,0
1766931585.688619,5,16,-0.1600,103.8669,0.25,False,False,0
1766931585.9595535,5,17,-0.1600,96.3827,0.26,False,False,0
1766931586.2526631,5,18,-0.1600,98.2925,0.26,False,False,0
1766931586.5308785,5,19,-0.1600,104.4962,0.26,False,False,0
1766931586.809877,5,20,-0.1600,108.5782,0.27,False,False,0
1766931587.1136553,5,21,-0.1600,102.9173,0.26,False,False,0
1766931587.4099693,5,22,-0.1600,109.9704,0.26,False,False,0
1766931587.7340834,5,23,-0.1600,110.8378,0.29,False,False,0
1766931588.0321987,5,24,-0.1800,103.9018,0.28,True,False,0
1766931588.3265874,5,25,-0.2000,103.7967,0.28,True,False,0
1766931588.6102908,5,26,-0.1600,112.0090,0.28,False,False,0
1766931588.8888726,5,27,-0.1800,105.2938,0.28,True,False,0
1766931589.1655412,5,28,-0.2000,108.1985,0.28,True,False,0
1766931589.4676912,5,29,-0.2200,113.1751,0.28,True,False,0
1766931589.7560966,5,30,-0.2400,112.8585,0.28,True,False,0
1766931590.0373158,5,31,-0.1600,107.4171,0.28,False,False,0
1766931590.3362594,5,32,-0.1800,82.8350,0.28,True,False,0
1766931590.623685,5,33,-0.1600,100.9354,0.28,False,False,0
1766931590.91732,5,34,-0.1800,104.9350,0.28,True,False,0
1766931591.2082393,5,35,-0.2000,107.6328,0.25,True,False,0
1766931591.4982622,5,36,-0.1600,108.9097,0.26,False,False,0
1766931591.778681,5,37,-0.1800,105.1869,0.27,True,False,0
1766931592.047444,5,38,-0.2000,100.8564,0.27,True,False,0
1766931592.3253765,5,39,-0.2200,102.1895,0.26,True,False,0
1766931592.600589,5,40,-0.2400,99.0366,0.26,True,False,0
1766931592.869923,5,41,-0.2600,86.9606,0.26,True,False,0
1766931593.1376517,5,42,-0.1600,99.3776,0.25,False,False,0
1766931593.4194708,5,43,-0.1800,109.7991,0.24,True,False,0
1766931593.7000966,5,44,-0.1600,110.9681,0.25,False,False,0
1766931593.9980412,5,45,-0.1800,103.5573,0.25,True,False,0
1766931594.2833037,5,46,-0.2000,90.0582,0.26,True,False,0
1766931594.556792,5,47,-0.1600,83.6696,0.26,False,False,0
1766931594.8433132,5,48,-0.1600,99.3465,0.25,False,False,0
1766931595.1234908,5,49,-0.1800,93.8244,0.26,True,False,0
1766931595.3946004,5,50,-0.2000,84.8579,0.26,True,False,0
1766931595.6727648,5,51,-0.1600,100.3522,0.27,False,False,0
1766931595.948252,5,52,-0.1800,108.3202,0.27,True,False,0
1766931596.2292585,5,53,-0.2000,107.8342,0.28,True,False,0
1766931596.5057123,5,54,-0.2200,114.0304,0.26,True,False,0
1766931596.7820873,5,55,-0.2400,120.4117,0.27,True,False,0
1766931597.0592194,5,56,-0.1600,127.3454,0.31,False,False,0
1766931597.3336678,5,57,-0.0300,127.5567,0.37,False,False,0
1766931597.6091087,5,58,-0.1600,116.1910,0.37,False,False,0
1766931597.8780804,5,59,-0.1800,111.2703,0.36,True,False,0
1766931598.1508546,5,60,-0.2000,107.4365,0.36,True,False,0
1766931598.4247622,5,61,-0.2200,96.2968,0.36,True,False,0
1766931598.7043478,5,62,-0.2400,77.7788,0.35,True,False,0
1766931598.982149,5,63,-0.2600,111.8432,0.36,True,False,0
1766931599.2595396,5,64,-0.2800,112.8758,0.37,True,False,0
1766931599.5353827,5,65,-0.1600,115.5812,0.38,False,False,0
1766931599.8105075,5,66,-0.1800,110.6996,0.38,True,False,0
1766931600.0871515,5,67,-0.1600,118.8442,0.41,False,False,0
1766931600.3668683,5,68,-0.1800,112.4030,0.43,True,False,0
1766931600.6553898,5,69,0.4700,104.1403,0.43,False,False,0
1766931600.9353168,5,70,-0.1800,99.7472,0.45,True,False,0
1766931601.2104063,5,71,-0.2000,93.6189,0.44,True,False,0
1766931601.4823945,5,72,-0.2200,80.3526,0.45,True,False,0
1766931601.7653599,5,73,-0.2400,87.0319,0.45,True,False,0
1766931602.0441453,5,74,-0.2600,88.4326,0.44,True,False,0
1766931602.3194263,5,75,-0.2800,93.9762,0.44,True,False,0
1766931602.601607,5,76,-0.3000,91.0623,0.45,True,False,0
1766931602.8859582,5,77,-0.3200,88.1619,0.46,True,False,0
1766931603.163089,5,78,-0.3400,92.3688,0.47,True,False,0
1766931603.4463465,5,79,0.4700,101.9299,0.45,False,False,0
1766931603.728928,5,80,-0.1800,94.5464,0.44,True,False,0
1766931604.0318127,5,81,-0.2000,92.5165,0.40,True,False,0
1766931604.3158398,5,82,-0.2200,81.2505,0.37,True,False,0
1766931604.597557,5,83,-0.2400,91.4127,0.36,True,False,0
1766931604.8745031,5,84,-0.2600,96.7695,0.35,True,False,0
1766931605.1570232,5,85,-0.2800,100.0740,0.36,True,False,0
1766931605.4362075,5,86,-0.3000,111.9774,0.36,True,False,0
1766931605.7185783,5,87,-0.1600,114.6378,0.37,False,False,0
1766931606.0008292,5,88,-0.1600,121.7094,0.41,False,False,0
1766931606.2726614,5,89,-0.1800,103.2398,0.42,True,False,0
1766931606.5512798,5,90,-0.2000,98.3617,0.43,True,False,0
1766931606.8279324,5,91,-0.2200,93.4233,0.42,True,False,0
1766931607.1125786,5,92,-0.2400,84.8705,0.41,True,False,0
1766931607.3909712,5,93,-0.2600,83.7478,0.41,True,False,0
1766931607.6743262,5,94,-0.2800,94.6756,0.39,True,False,0
1766931607.9566638,5,95,-0.3000,85.7157,0.35,True,False,0
1766931608.2343163,5,96,-0.3200,91.2614,0.29,True,False,0
1766931608.5196981,5,97,-0.3400,89.8750,0.26,True,False,0
1766931608.8035362,5,98,-0.3600,102.2539,0.28,True,False,0
1766931609.0758474,5,99,-0.3800,117.2371,0.27,True,False,0
1766931609.3579435,5,100,-0.4000,118.2012,0.26,True,False,0
1766931609.6427627,5,101,0.4700,107.7146,0.27,False,False,0
1766931609.9187737,5,102,-0.0300,108.5913,0.29,False,False,0
1766931610.211057,5,103,-0.0300,106.3412,0.30,False,False,0
1766931610.5001707,5,104,-0.1800,107.0096,0.30,True,False,0
1766931610.7846951,5,105,-0.2000,105.0220,0.29,True,False,0
1766931611.0687683,5,106,-0.2200,106.9210,0.28,True,False,0
1766931611.3598173,5,107,0.4700,108.2314,0.29,False,False,0
1766931611.667973,5,108,-0.0300,109.9645,0.29,False,False,0
1766931611.956461,5,109,-0.1600,106.2987,0.27,False,False,0
1766931612.2353852,5,110,-0.1600,109.2168,0.26,False,False,0
1766931612.5230255,5,111,-0.1800,102.8361,0.27,True,False,0
1766931612.8125324,5,112,-0.2000,104.4210,0.26,True,False,0
1766931613.1097422,5,113,-0.2200,105.8517,0.28,True,False,0
1766931613.4107482,5,114,-0.2400,107.8609,0.29,True,False,0
1766931613.8077166,5,115,-0.1600,114.4599,0.29,False,False,0
1766931614.1416438,5,116,-0.1800,112.9695,0.28,True,False,0
1766931614.4432933,5,117,-0.2000,109.2033,0.31,True,False,0
1766931614.732541,5,118,-0.2200,111.8433,0.31,True,False,0
1766931615.017808,5,119,-0.1600,121.1809,0.31,False,False,0
1766931615.3047757,5,120,-0.1600,124.8106,0.36,False,False,0
1766931615.592487,5,121,-0.1600,132.7735,0.41,False,False,0
1766931615.8722136,5,122,-0.1600,134.5547,0.40,False,False,0
1766931616.151786,5,123,-0.0300,142.5445,0.37,False,False,0
1766931616.4307106,5,124,-0.0300,125.2884,0.33,False,False,0
1766931616.7098684,5,125,-0.1800,103.2181,0.32,True,False,0
1766931616.993941,5,126,-0.2000,97.4238,0.34,True,False,0
1766931617.272187,5,127,-0.2200,97.7626,0.38,True,False,0
1766931617.5554905,5,128,-0.2400,90.8652,0.38,True,False,0
1766931617.8307889,5,129,-0.2600,74.8498,0.37,True,False,0
1766931618.1053925,5,130,-0.2800,71.4069,0.38,True,False,0
1766931618.4070218,5,131,-0.3000,92.0681,0.39,True,False,0
1766931618.7078047,5,132,-0.3200,96.1567,0.41,True,False,0
1766931618.9863265,5,133,-0.3400,94.1742,0.40,True,False,0
1766931619.2574863,5,134,-0.3600,93.6353,0.40,True,False,0
1766931619.5397089,5,135,-0.3800,98.0407,0.40,True,False,0
1766931619.8298523,5,136,-0.4000,89.4500,0.39,True,False,0
1766931620.1122086,5,137,-0.1600,112.2214,0.39,False,False,0
1766931620.3891532,5,138,-0.1600,114.3673,0.37,False,False,0
1766931620.6786637,5,139,-0.1600,114.2277,0.37,False,False,0
1766931620.9598546,5,140,-0.1800,111.3749,0.38,True,False,0
1766931621.247374,5,141,-0.2000,102.6514,0.34,True,False,0
1766931621.528977,5,142,-0.2200,92.9841,0.32,True,False,0
1766931621.8102431,5,143,-0.2400,99.1560,0.33,True,False,0
1766931622.0910892,5,144,-0.2600,93.0313,0.31,True,False,0
1766931622.3776076,5,145,-0.2800,96.4983,0.33,True,False,0
1766931622.6528313,5,146,-0.3000,94.9345,0.32,True,False,0
1766931622.9388938,5,147,-0.3200,92.3668,0.31,True,False,0
1766931623.2781143,5,148,-0.3400,109.2887,0.32,True,False,0
1766931623.5829227,5,149,-0.3600,110.8107,0.30,True,False,0
1766931623.868613,5,150,-0.3800,101.4754,0.30,True,False,0
1766931624.1606073,5,151,-0.4000,100.4288,0.31,True,False,0
1766931624.4332008,5,152,-0.4200,82.8030,0.31,True,False,0
1766931624.7076795,5,153,-0.4400,98.2920,0.32,True,False,0
1766931624.9888504,5,154,-0.4600,102.2894,0.33,True,False,0
1766931625.2691126,5,155,-0.4800,102.9585,0.34,True,False,0
1766931625.5439045,5,156,-0.5000,97.6391,0.33,True,False,0
1766931625.8335147,5,157,-0.5200,91.2395,0.32,True,False,0
1766931626.115206,5,158,-0.5400,86.2732,0.31,True,False,0
1766931626.3870773,5,159,-0.5600,94.8622,0.32,True,False,0
1766931626.6746104,5,160,-0.5800,103.4968,0.30,True,False,0
1766931626.9466312,5,161,-0.1600,107.9177,0.34,False,False,0
1766931627.2194374,5,162,-0.1800,105.5028,0.35,True,False,0
1766931627.4938006,5,163,-0.2000,98.6487,0.35,True,False,0
1766931627.8020554,5,164,-0.2200,98.0664,0.36,True,False,0
1766931628.079972,5,165,-0.2400,100.3376,0.38,True,False,0
1766931628.3630986,5,166,-0.2600,95.8888,0.36,True,False,0
1766931628.701097,5,167,-0.2800,102.8922,0.35,True,False,0
1766931629.0379267,5,168,-0.3000,93.2870,0.34,True,False,0
1766931629.3355894,5,169,-0.3200,92.3600,0.34,True,False,0
1766931629.624359,5,170,-0.3400,103.3440,0.31,True,False,0
1766931629.908882,5,171,-0.3600,102.1087,0.32,True,False,0
1766931630.1951487,5,172,-0.3800,100.9337,0.32,True,False,0
1766931630.4939227,5,173,-0.1600,106.0763,0.32,False,False,0
1766931630.7866542,5,174,-0.1600,115.9187,0.32,False,False,0
1766931631.0860155,5,175,-0.1600,119.3801,0.32,False,False,0
1766931631.3809295,5,176,-0.1600,121.2919,0.33,False,False,0
1766931631.6752632,5,177,-0.1600,125.7461,0.35,False,False,0
1766931633.4473512,5,178,0.0200,124.7285,0.72,False,False,0
1766931633.741192,5,179,-0.1300,88.6104,0.75,True,False,0
1766931634.0241365,5,180,-0.1500,92.3326,0.75,True,False,0
1766931634.3028045,5,181,-0.1700,86.6089,0.75,True,False,0
1766931634.5911334,5,182,-0.1900,88.5885,0.75,True,False,0
1766931634.867513,5,183,-0.2100,93.3174,0.77,True,False,0
1766931635.1452916,5,184,-0.1100,113.9039,0.71,False,False,0
1766931635.419084,5,185,-0.1300,98.2474,0.66,True,False,0
1766931635.6959703,5,186,-0.1500,89.2652,0.65,True,False,0
1766931635.9689472,5,187,-0.1700,74.2820,0.63,True,False,0
1766931636.2433443,5,188,-0.1900,88.2137,0.52,True,False,0
1766931636.5141375,5,189,-0.2600,101.3145,0.45,True,False,0
1766931636.7858956,5,190,-0.2800,93.8614,0.41,True,False,0
1766931637.060627,5,191,-0.3000,89.1638,0.35,True,False,0
1766931637.334697,5,192,-0.3200,96.1660,0.32,True,False,0
1766931637.6143837,5,193,-0.3400,104.6136,0.38,True,False,0
1766931637.8945622,5,194,-0.3600,105.6797,0.40,True,False,0
1766931638.1687472,5,195,-0.3800,110.6497,0.42,True,False,0
1766931638.4419281,5,196,-0.1600,108.5226,0.44,False,False,0
1766931638.7199178,5,197,-0.1600,110.8588,0.44,False,False,0
1766931638.9917889,5,198,-0.1600,115.9400,0.47,False,False,0
1766931639.2661917,5,199,-0.1800,119.0153,0.46,True,False,0
1766931639.5468566,5,200,-0.2000,113.8805,0.48,True,False,0
1766931639.8339417,5,201,-0.2200,116.5480,0.42,True,False,0
1766931640.121316,5,202,-0.2400,105.7921,0.30,True,False,0
1766931640.401251,5,203,-0.2600,113.7965,0.30,True,False,0
1766931640.6730165,5,204,0.4700,116.0348,0.31,False,False,0
1766931640.9784307,5,205,-0.1800,108.6562,0.30,True,False,0
1766931641.4155889,5,206,0.4700,120.9747,0.38,False,False,0
1766931641.8092792,5,207,-0.1800,108.7337,0.45,True,False,0
1766931642.157727,5,208,0.5200,120.0196,0.52,False,False,0
1766931642.49194,5,209,-0.1100,128.9995,0.62,False,False,0
1766931642.8335168,5,210,-0.1100,138.4509,0.75,False,False,0
1766931643.2055225,5,211,-0.1100,144.1523,0.74,False,False,0
1766931643.5393379,5,212,-0.1100,136.2114,0.70,False,False,0
1766931643.869348,5,213,0.0200,116.3540,0.65,False,False,0
1766931644.185363,5,214,-0.1300,105.4390,0.68,True,False,0
1766931644.492735,5,215,-0.1500,90.4229,0.70,True,False,0
1766931644.8011854,5,216,-0.1700,103.3987,0.73,True,False,0
1766931645.108871,5,217,-0.1900,96.3174,0.75,True,False,0
1766931645.411696,5,218,-0.2100,92.8131,0.75,True,False,0
1766931645.7145848,5,219,-0.2300,102.2112,0.76,True,False,0
1766931646.0137618,5,220,-0.2500,90.2577,0.76,True,False,0
1766931646.3081431,5,221,-0.2700,86.6069,0.74,True,False,0
1766931646.6017678,5,222,-0.2900,93.6950,0.72,True,False,0
1766931646.8921165,5,223,-0.3100,94.0614,0.70,True,False,0
1766931647.196292,5,224,-0.3300,85.0607,0.70,True,False,0
1766931647.4885535,5,225,-0.3500,97.0318,0.70,True,False,0
1766931647.785135,5,226,-0.3700,96.8207,0.69,True,False,0
1766931648.0883214,5,227,-0.3900,94.1929,0.65,True,False,0
1766931648.4171903,5,228,-0.4100,95.6553,0.65,True,False,0
1766931648.7253451,5,229,-0.4300,89.6241,0.65,True,False,0
1766931649.0171342,5,230,-0.4500,81.8679,0.66,True,False,0
1766931649.3188758,5,231,-0.4700,92.5907,0.68,True,False,0
1766931649.6176345,5,232,-0.4900,101.1004,0.67,True,False,0
1766931649.9060268,5,233,-0.5100,89.9943,0.66,True,False,0
1766931650.2002285,5,234,-0.5300,87.0931,0.60,True,False,0
1766931650.491425,5,235,-0.5500,89.6525,0.53,True,False,0
1766931650.8031535,5,236,-0.6200,94.5966,0.43,True,False,0
1766931651.127971,5,237,-0.6400,95.5165,0.36,True,False,0
1766931651.4438822,5,238,-0.6600,78.3994,0.31,True,False,0
1766931651.745651,5,239,-0.6800,85.8868,0.29,True,False,0
1766931652.03925,5,240,-0.7000,102.8257,0.35,True,False,0
1766931652.3253946,5,241,-0.7200,109.1730,0.32,True,False,0
1766931652.62559,5,242,-0.7400,109.5523,0.33,True,False,0
1766931652.9912517,5,243,-0.7600,109.5188,0.32,True,False,0
1766931653.2808425,5,244,0.4700,122.4854,0.43,False,False,0
1766931653.56939,5,245,0.0200,134.8111,0.59,False,False,0
1766931653.8591585,5,246,0.0200,136.6126,0.70,False,False,0
1766931654.136645,5,247,0.0200,129.8038,0.74,False,False,0
1766931654.408,5,248,-0.1100,123.1521,0.73,False,False,0
1766931654.682548,5,249,-0.1100,110.4324,0.65,False,False,0
1766931654.954688,5,250,-0.1300,93.0793,0.60,True,False,0
1766931655.2324266,5,251,-0.1500,84.6762,0.54,True,False,0
1766931655.508113,5,252,-0.2200,73.1836,0.46,True,False,0
1766931655.7822173,5,253,-0.2400,72.2667,0.36,True,False,0
1766931656.066755,5,254,-0.2600,74.1401,0.26,True,False,0
1766931656.34237,5,255,-0.2800,106.5479,0.25,True,False,0
1766931656.618614,5,256,0.4900,126.5478,0.27,False,False,0
1766931656.8995442,5,257,-0.1800,112.5873,0.27,True,False,0
1766931657.192295,5,258,-0.2000,104.5353,0.28,True,False,0
1766931657.460723,5,259,-0.2200,103.3921,0.27,True,False,0
1766931657.7337844,5,260,-0.2400,85.1574,0.28,True,False,0
1766931658.0053492,5,261,-0.2600,83.0657,0.27,True,False,0
1766931658.2719097,5,262,-0.2800,76.3573,0.27,True,False,0
1766931658.5645168,5,263,-0.3000,76.2323,0.27,True,False,0
1766931658.8527644,5,264,0.4700,94.9583,0.28,False,False,0
1766931659.130565,5,265,-0.0300,91.9575,0.28,False,False,0
1766931659.4060283,5,266,-0.1800,62.4972,0.28,True,False,0
1766931659.6838322,5,267,-0.2000,93.9423,0.29,True,False,0
1766931659.9641035,5,268,0.4700,82.2356,0.28,False,False,0
1766931660.249598,5,269,-0.0300,106.0152,0.29,False,False,0
1766931660.5225859,5,270,-0.1800,107.4566,0.29,True,False,0
1766931660.8001115,5,271,-0.2000,108.2650,0.28,True,False,0
1766931661.0863087,5,272,-0.2200,110.7189,0.28,True,False,0
1766931661.3692422,5,273,-0.2400,103.8331,0.29,True,False,0
1766931661.7025928,5,274,0.4700,112.0063,0.29,False,False,0
1766931662.0848458,5,275,-0.1800,108.3655,0.27,True,False,0
1766931662.4060307,5,276,-0.2000,104.8553,0.25,True,False,0
1766931662.701849,5,277,0.4400,108.9411,0.27,False,False,0
1766931663.002186,5,278,-0.0300,124.1643,0.32,False,False,0
1766931663.2866423,5,279,-0.0300,131.0211,0.35,False,False,0
1766931663.57522,5,280,-0.0300,118.2461,0.36,False,False,0
1766931663.864208,5,281,-0.1600,125.8585,0.38,False,False,0
1766931664.1560547,5,282,-0.1600,130.5138,0.41,False,False,0
1766931664.4329271,5,283,-0.1600,124.7539,0.44,False,False,0
1766931664.7301998,5,284,-0.1600,116.4325,0.40,False,False,0
1766931665.0072622,5,285,-0.1600,109.1127,0.40,False,False,0
1766931665.2843187,5,286,-0.1800,91.5143,0.39,True,False,0
1766931665.5743313,5,287,-0.2000,91.9548,0.36,True,False,0
1766931665.8608758,5,288,-0.2200,85.6833,0.33,True,False,0
1766931666.15567,5,289,-0.2400,86.7718,0.31,True,False,0
1766931666.4440975,5,290,-0.2600,90.8756,0.27,True,False,0
1766931666.732125,5,291,-0.2800,95.9238,0.28,True,False,0
1766931667.0106606,5,292,-0.3000,102.1729,0.27,True,False,0
1766931667.2814443,5,293,-0.3200,104.5294,0.27,True,False,0
1766931667.5636516,5,294,-0.3400,104.1276,0.26,True,False,0
1766931667.842484,5,295,-0.3600,104.8703,0.26,True,False,0
1766931668.1174808,5,296,-0.3800,105.3326,0.26,True,False,0
1766931668.3914988,5,297,-0.4000,109.6254,0.26,True,False,0
1766931668.6628659,5,298,-0.1600,115.9869,0.28,False,False,0
1766931668.9373333,5,299,-0.1600,120.3813,0.30,False,False,0
1766931669.2180562,5,300,-0.1600,120.5741,0.28,False,False,0
1766931669.4875782,5,301,-0.1600,113.6538,0.26,False,False,0
1766931669.7667406,5,302,-0.1600,107.8825,0.27,False,False,0
1766931670.040286,5,303,-0.1600,115.1804,0.28,False,False,0
1766931670.3080406,5,304,-0.1600,95.4376,0.27,False,False,0
1766931670.57566,5,305,-0.1800,75.9131,0.27,True,False,0
1766931670.846214,5,306,-0.1600,81.5527,0.27,False,False,0
1766931671.1164942,5,307,-0.1600,101.5662,0.28,False,False,0
1766931671.3914948,5,308,-0.1600,108.2344,0.28,False,False,0
1766931671.6675267,5,309,-0.1800,103.2427,0.29,True,False,0
1766931671.9597845,5,310,-0.2000,106.1698,0.29,True,False,0
1766931672.2492235,5,311,-0.1600,110.1374,0.28,False,False,0
1766931672.5276127,5,312,-0.1600,109.7063,0.28,False,False,0
1766931672.8015833,5,313,-0.1600,109.4360,0.28,False,False,0
1766931673.0821955,5,314,-0.1600,103.7281,0.28,False,False,0
1766931673.364667,5,315,-0.1800,89.7533,0.28,True,False,0
1766931673.6479096,5,316,-0.1600,109.2331,0.28,False,False,0
1766931673.923966,5,317,-0.1600,114.1080,0.28,False,False,0
1766931674.2119434,5,318,-0.1800,106.2367,0.29,True,False,0
1766931674.4864872,5,319,-0.1600,110.3951,0.28,False,False,0
1766931674.7655532,5,320,-0.1800,97.2159,0.28,True,False,0
1766931675.0661564,5,321,-0.1600,102.7087,0.28,False,False,0
1766931675.3647676,5,322,-0.1600,103.8712,0.28,False,False,0
1766931675.6524768,5,323,-0.1600,110.7005,0.28,False,False,0
1766931675.9292078,5,324,-0.1600,109.1585,0.29,False,False,0
1766931676.212189,5,325,-0.1600,107.0344,0.29,False,False,0
1766931676.4838452,5,326,-0.1800,103.1664,0.30,True,False,0
1766931676.779964,5,327,-0.2000,102.6679,0.30,True,False,0
1766931677.1340256,5,328,-0.2200,106.7361,0.30,True,False,0
1766931677.5048392,5,329,0.3900,124.6371,0.32,False,False,0
1766931677.8355088,5,330,-0.0300,122.0469,0.33,False,False,0
1766931678.1312783,5,331,-0.0300,120.8873,0.34,False,False,0
1766931678.4252923,5,332,-0.1800,113.1195,0.34,True,False,0
1766931678.7260432,5,333,0.4700,112.9968,0.34,False,False,0
1766931679.02413,5,334,-0.1800,96.7029,0.34,True,False,0
1766931679.3769352,5,335,-0.2000,100.6195,0.35,True,False,0
1766931679.7026167,5,336,-0.2200,109.5476,0.35,True,False,0
1766931680.002847,5,337,-0.2400,109.9786,0.35,True,False,0
1766931680.3011913,5,338,-0.2600,108.3495,0.35,True,False,0
1766931680.5886147,5,339,-0.2800,101.1078,0.34,True,False,0
1766931680.8803396,5,340,-0.3000,93.8133,0.33,True,False,0
1766931681.1670008,5,341,-0.3200,93.9117,0.32,True,False,0
1766931681.4614747,5,342,-0.3400,95.5789,0.30,True,False,0
1766931681.7505708,5,343,-0.3600,93.5262,0.28,True,False,0
1766931682.0396924,5,344,-0.3800,94.4833,0.27,True,False,0
1766931682.324122,5,345,-0.4000,99.8088,0.27,True,False,0
1766931682.6108277,5,346,-0.4200,98.7287,0.27,True,False,0
1766931682.8902223,5,347,-0.4400,101.9317,0.27,True,False,0
1766931683.1763837,5,348,-0.4600,100.2267,0.28,True,False,0
1766931683.4562197,5,349,-0.4800,110.8535,0.29,True,False,0
1766931683.7435834,5,350,0.4700,116.0151,0.34,False,False,0
1766931684.0333183,5,351,-0.1800,115.9661,0.38,True,False,0
1766931684.3213449,5,352,-0.2000,113.4316,0.43,True,False,0
1766931684.6094992,5,353,-0.2200,96.9938,0.39,True,False,0
1766931684.893728,5,354,0.4700,113.6767,0.25,False,False,0
1766931685.193778,5,355,-0.0300,128.7252,0.31,False,False,0
1766931685.4776618,5,356,-0.1800,112.2711,0.31,True,False,0
1766931685.760686,5,357,0.4700,117.6698,0.28,False,False,0
1766931686.0402436,5,358,-0.0300,126.1907,0.26,False,False,0
1766931686.3261,5,359,-0.0300,120.6892,0.29,False,False,0
1766931686.6168847,5,360,-0.0300,111.0269,0.33,False,False,0
1766931686.8989775,5,361,-0.0300,118.0233,0.41,False,False,0
1766931687.1860747,5,362,-0.1800,108.1427,0.44,True,False,0
1766931687.4709861,5,363,-0.2000,108.5431,0.37,True,False,0
1766931687.755387,5,364,-0.2200,106.4662,0.27,True,False,0
1766931688.0432482,5,365,-0.2400,111.5170,0.32,True,False,0
1766931688.331935,5,366,-0.2600,102.0026,0.39,True,False,0
1766931688.6138575,5,367,-0.2800,113.2180,0.37,True,False,0
1766931688.9226959,5,368,-0.3000,111.5825,0.35,True,False,0
1766931689.2099056,5,369,0.4700,133.0315,0.29,False,False,0
1766931689.554255,5,370,-0.1800,111.5563,0.29,True,False,0
1766931689.8581386,5,371,-0.2000,112.7325,0.30,True,False,0
1766931690.1576202,5,372,-0.2200,107.2690,0.29,True,False,0
1766931690.457407,5,373,-0.2400,107.7489,0.28,True,False,0
1766931690.7526803,5,374,-0.2600,105.5318,0.28,True,False,0
1766931691.0434616,5,375,-0.2800,103.1845,0.28,True,False,0
1766931691.3587055,5,376,-0.3000,103.5688,0.29,True,False,0
1766931691.6591425,5,377,-0.3200,104.3274,0.29,True,False,0
1766931691.9476855,5,378,-0.3400,107.6563,0.29,True,False,0
1766931692.2364957,5,379,-0.0800,108.9469,0.29,False,False,0
1766931692.5132697,5,380,-0.1800,102.6860,0.29,True,False,0
1766931692.8058145,5,381,-0.2000,107.8910,0.28,True,False,0
1766931693.0874915,5,382,-0.2200,108.0117,0.28,True,False,0
1766931693.3697271,5,383,-0.2400,99.0314,0.28,True,False,0
1766931693.6525712,5,384,-0.2600,97.8296,0.27,True,False,0
1766931693.929509,5,385,-0.2800,99.6303,0.30,True,False,0
1766931694.2144604,5,386,-0.3000,99.7655,0.34,True,False,0
1766931694.5004904,5,387,-0.3200,111.5150,0.34,True,False,0
1766931694.7865455,5,388,-0.3400,109.9264,0.32,True,False,0
1766931695.070377,5,389,-0.3600,109.7768,0.32,True,False,0
1766931695.3536842,5,390,-0.3800,107.7633,0.30,True,False,0
1766931695.646178,5,391,-0.4000,105.4112,0.30,True,False,0
1766931695.9351532,5,392,-0.4200,105.9261,0.29,True,False,0
1766931696.216168,5,393,-0.4400,104.6222,0.28,True,False,0
1766931696.4918914,5,394,-0.4600,107.2121,0.26,True,False,0
1766931696.774822,5,395,-0.4800,111.3173,0.25,True,False,0
1766931697.0670109,5,396,-0.5000,112.2192,0.24,True,False,0
1766931697.3516762,5,397,-0.1600,107.3650,0.25,False,False,0
1766931697.6354213,5,398,-0.1600,105.0176,0.25,False,False,0
1766931697.9441774,5,399,-0.1800,108.5403,0.25,True,False,0
1766931698.2350912,5,400,-0.2000,110.6552,0.25,True,False,0
1766931698.5266805,5,401,-0.1600,120.6352,0.24,False,False,0
1766931698.802824,5,402,-0.1600,115.8837,0.23,False,False,0
1766931699.089186,5,403,-0.1600,116.9852,0.24,False,False,0
1766931699.382852,5,404,-0.1600,112.7232,0.26,False,False,0
1766931699.7043352,5,405,-0.1800,115.7664,0.28,True,False,0
1766931699.9943433,5,406,-0.2000,102.0757,0.29,True,False,0
1766931700.2679865,5,407,-0.2200,102.2322,0.31,True,False,0
1766931700.5465558,5,408,-0.2400,116.4309,0.33,True,False,0
1766931700.8237486,5,409,-0.2600,118.4860,0.34,True,False,0
1766931701.0926673,5,410,-0.2800,118.4915,0.32,True,False,0
1766931701.3699527,5,411,-0.3000,115.1642,0.29,True,False,0
1766931701.6457136,5,412,-0.3200,111.0798,0.27,True,False,0
1766931701.913608,5,413,-0.3400,106.2267,0.27,True,False,0
1766931702.1918774,5,414,-0.3600,99.7021,0.27,True,False,0
1766931702.47386,5,415,0.4700,109.5471,0.27,False,False,0
